score,dx,dy
0.894855797290802,47.872340425532,-31.914893617021335
0.8752672672271729,15.95744680851061,-15.957446808510667
0.8747366070747375,-79.78723404255311,-47.87234042553189
0.8708370923995972,-63.82978723404244,-31.914893617021335
0.8417436480522156,-79.78723404255311,-31.914893617021335
0.8399298191070557,-95.74468085106389,-47.872340425532
0.8387802839279175,79.78723404255322,-63.82978723404244
0.8362297415733337,-31.91489361702122,-79.78723404255311
0.8334054946899414,-79.78723404255317,111.70212765957444
0.8224466443061829,-95.74468085106383,47.87234042553189
0.8190404772758484,-15.957446808510667,15.95744680851061
0.8163943290710449,-63.829787234042556,47.872340425531945
0.8141732811927795,-31.914893617021278,159.5744680851064
0.8111440539360046,-31.914893617021335,15.957446808510667
0.8054935932159424,-47.87234042553189,15.957446808510667
0.8007064461708069,-15.957446808510667,-47.87234042553189
0.7966083288192749,63.829787234042556,47.872340425531945
0.7954984903335571,-79.78723404255322,-95.74468085106378
0.783190131187439,-31.914893617021335,-63.82978723404244
0.7823413014411926,15.95744680851061,15.957446808510667
0.7817622423171997,-31.914893617021278,-15.957446808510667
0.781658947467804,-95.74468085106378,-31.91489361702122
0.7737861275672913,-63.829787234042556,0.0
0.7734466195106506,-31.91489361702122,-47.87234042553189
0.7720907926559448,15.957446808510667,15.957446808510667
0.7399863600730896,0.0,-79.78723404255311
0.7386500239372253,-63.829787234042556,-79.78723404255311
0.727348804473877,-31.914893617021335,-79.78723404255311
0.7239540815353394,-47.872340425532,-31.914893617021335
0.7224496006965637,0.0,-111.70212765957444
0.7218191623687744,0.0,-47.872340425532
0.7212098836898804,0.0,63.829787234042556
0.7207692265510559,-95.74468085106389,-79.78723404255311
0.7186405658721924,31.91489361702122,-95.74468085106378
0.7185564637184143,15.957446808510667,-63.82978723404244
0.7167257070541382,0.0,63.829787234042556
0.7068866491317749,-63.829787234042556,0.0
0.7054637670516968,-95.74468085106389,-47.872340425532
0.7032384276390076,31.914893617021335,-79.78723404255322
0.7029378414154053,-47.87234042553189,-63.82978723404267
0.7027535438537598,63.829787234042556,-79.78723404255311
0.702662467956543,0.0,-79.78723404255322
0.7004218101501465,-31.91489361702122,-63.82978723404267
0.6982088088989258,63.829787234042556,-95.74468085106378
0.6968821287155151,-15.957446808510554,-63.82978723404267
0.6952738761901855,-47.872340425532,0.0
0.6952491998672485,15.957446808510667,-143.61702127659578
0.69483882188797,15.957446808510667,-111.70212765957444
0.6944581270217896,-47.87234042553189,-127.65957446808511
0.6912508606910706,79.78723404255322,-79.78723404255322
0.6902212500572205,31.91489361702122,-15.957446808510667
0.6891471147537231,-31.914893617021335,-47.872340425532
0.6874489784240723,31.91489361702122,-47.872340425532
0.6868183016777039,-31.91489361702122,-79.78723404255322
0.6865823864936829,-95.74468085106378,0.0
0.6864299178123474,-31.914893617021335,-63.829787234042556
0.6834460496902466,-31.914893617021335,-31.91489361702122
0.6831297278404236,-159.57446808510633,0.0
0.6830081939697266,0.0,-15.957446808510667
0.682327389717102,-79.78723404255311,-31.914893617021335
0.682317316532135,-31.914893617021335,-63.829787234042556
0.6807880997657776,-79.78723404255311,0.0
0.6803133487701416,-63.829787234042556,-31.914893617021335
0.6790033578872681,-63.829787234042556,-15.957446808510667
0.6788729429244995,63.829787234042556,-15.957446808510667
0.6772475242614746,-31.914893617021335,-63.829787234042556
0.6743812561035156,-31.91489361702122,-31.914893617021335
0.6741101145744324,-63.82978723404267,63.829787234042556
0.6733025908470154,-63.82978723404244,-31.91489361702122
0.6728032231330872,-63.82978723404244,0.0
0.6725071668624878,-63.829787234042556,-47.872340425532
0.6711137890815735,-47.87234042553189,-15.957446808510667
0.6706224679946899,-47.87234042553189,-47.87234042553189
0.668540358543396,-15.957446808510667,-95.74468085106389
0.6679983735084534,-15.957446808510667,-95.74468085106389
0.667096734046936,-47.872340425531945,63.829787234042556
0.6655141115188599,31.91489361702122,-127.65957446808511
0.6649700403213501,-47.87234042553189,0.0
0.6647917032241821,-31.914893617021335,-79.78723404255311
0.6639753580093384,-31.91489361702122,-95.74468085106383
0.6636020541191101,-63.82978723404244,31.914893617021335
0.6635833382606506,-47.87234042553189,15.957446808510667
0.6631919145584106,95.74468085106378,-15.957446808510667
0.663078248500824,-31.914893617021335,-31.91489361702122
0.6629410982131958,-63.82978723404267,31.914893617021335
0.6626657843589783,-95.74468085106383,-79.78723404255322
0.6625627279281616,-47.872340425531945,31.914893617021278
0.6618434190750122,0.0,-31.91489361702122
0.6610618233680725,-31.914893617021278,0.0
0.6608172655105591,-31.914893617021278,-31.914893617021278
0.6606352925300598,-31.914893617021335,-31.91489361702122
0.660183846950531,15.957446808510667,-79.78723404255311
0.659309983253479,-31.914893617021278,47.87234042553189
0.6590718030929565,15.957446808510667,-79.78723404255311
0.6589819192886353,-47.872340425531775,31.91489361702122
0.6589527130126953,-15.957446808510667,31.914893617021278
0.658737063407898,0.0,-79.78723404255311
0.6587018966674805,-47.87234042553189,31.914893617021278
0.6582157015800476,-47.87234042553189,-31.914893617021278
0.65779709815979,31.914893617021335,-127.65957446808511
0.6576215028762817,31.91489361702122,-63.829787234042556
0.6572746634483337,-47.872340425531945,0.0
0.6568552851676941,-79.78723404255311,31.91489361702122
0.6559874415397644,31.914893617021335,-159.57446808510633
0.655525803565979,-15.957446808510667,0.0
0.6550408601760864,-47.872340425531945,-15.957446808510667
0.6547533869743347,-223.4042553191489,0.0
0.6537922620773315,-63.82978723404267,47.872340425532
0.6535148024559021,-191.48936170212767,0.0
0.6531708240509033,-95.74468085106389,15.957446808510667
0.6527003049850464,-15.957446808510667,0.0
0.6523878574371338,-223.4042553191489,-63.829787234042556
